icao24,origin_country,velocity,on_ground
ac00b1,United States,260.48,0
ac501e,United States,205.64,0
344156,Spain,6.17,1
484f80,Kingdom of the Netherlands,226.31,0
770590,Sri Lanka,152.73,0
770591,Sri Lanka,206.65,0
a8cf2d,United States,105.64,0
a0980e,United States,50.93,0
ac13f9,United States,273.15,0
4ca84b,Ireland,251.32,0
aa2353,United States,83.04,0
484f6d,Kingdom of the Netherlands,216.04,0
ac6364,United States,0.0,1
896472,United Arab Emirates,0.0,1
896470,United Arab Emirates,187.28,0
a8bc13,United States,192.49,0
4ca857,Ireland,251.65,0
a9ef0e,United States,31.4,0
896475,United Arab Emirates,230.24,0
896474,United Arab Emirates,157.81,0
40682b,United Kingdom,68.01,0
ab4383,United States,212.27,0
4ca854,Ireland,191.22,0
a74c93,United States,1.03,1
4ca856,Ireland,209.96,0
4ca850,Ireland,201.99,0
770588,Sri Lanka,206.91,0
e48ec6,Brazil,166.07,0
ad2ce1,United States,189.35,0
4ca852,Ireland,231.61,0
ad9686,United States,225.47,0
a87f7e,United States,50.88,0
c01464,Canada,200.44,0
ac5041,United States,215.81,0
a93caf,United States,36.44,0
a40694,United States,159.48,0
aa7ce2,United States,33.59,0
4ca85b,Ireland,137.77,0
896483,United Arab Emirates,236.06,0
abf3da,United States,6.17,1
c05acc,Canada,8.23,1
a8998a,United States,159.48,0
c05acd,Canada,30.63,0
ac00d6,United States,187.83,0
4258f0,United Kingdom,7.46,1
a89953,United States,242.62,0
a01bbc,United States,0.77,1
aca01a,United States,113.89,0
aa1c45,United States,233.86,0
78129f,China,254.14,0
a88626,United States,56.06,0
a99f26,United States,59.2,0
a3e66a,United States,92.84,0
a6dca0,United States,30.68,0
896451,United Arab Emirates,312.14,0
896450,United Arab Emirates,225.14,0
40688e,United Kingdom,296.33,0
a418b2,United States,66.7,0
abe0bb,United States,153.5,0
40688f,United Kingdom,230.64,0
a20e38,United States,0.0,1
ac769b,United States,229.3,0
a5e9ed,United States,41.24,0
89643f,United Arab Emirates,117.03,0
89643d,United Arab Emirates,280.77,0
40688a,United Kingdom,217.65,0
add336,United States,72.43,0
a022c4,United States,2.06,1
ad7028,United States,201.12,0
020092,Morocco,236.45,0
a7c92e,United States,60.53,0
89644c,United Arab Emirates,221.79,0
89644a,United Arab Emirates,200.26,0
896459,United Arab Emirates,288.76,0
896458,United Arab Emirates,283.09,0
896456,United Arab Emirates,261.36,0
406890,United Kingdom,274.48,0
ad20d1,United States,43.08,0
02007d,Morocco,82.35,0
aa3646,United States,121.37,0
a5bcc9,United States,64.06,0
89644f,United Arab Emirates,224.03,0
ac00f6,United States,217.61,0
a87f27,United States,48.97,0
a2a08e,United States,44.83,0
a22839,United States,188.18,0
a5d6f9,United States,215.12,0
e482c5,Brazil,118.59,0
486954,Kingdom of the Netherlands,242.71,0
a5001f,United States,61.95,0
a716f6,United States,223.22,0
a3cc82,United States,217.81,0
a6598e,United States,260.63,0
ab68a5,United States,210.98,0
a4b6fc,United States,51.79,0
abe0df,United States,233.62,0
a34822,United States,82.31,0
a6e3b0,United States,204.36,0
4ca894,Ireland,202.92,0
a716ee,United States,203.49,0
aca02f,United States,212.82,0
a7c94a,United States,54.58,0
a68ceb,United States,144.37,0
89642a,United Arab Emirates,0.0,1
a82fe8,United States,81.72,0
a06b1a,United States,43.22,0
ad20f4,United States,231.1,0
ade66f,United States,239.43,0
a68cf1,United States,56.41,0
4005be,United Kingdom,92.21,0
4005bd,United Kingdom,222.99,0
4005bb,United Kingdom,263.32,0
a87f41,United States,184.09,0
ab081c,United States,79.51,0
a50c7c,United States,249.7,0
a74c2f,United States,43.3,0
a6f818,United States,51.57,0
a38ef5,United States,205.92,0
a2c5d2,United States,48.46,0
0d09f7,Mexico,221.56,0
ac0196,United States,229.0,0
a262ad,United States,1.29,1
781e34,China,249.37,0
a382b3,United States,267.36,0
e48394,Brazil,82.78,0
e48395,Brazil,220.49,0
ab4f21,United States,41.87,0
acd905,United States,113.16,0
a1a5cf,United States,152.75,0
781e2a,China,165.38,0
a3e5bf,United States,122.99,0
a1ee65,United States,66.01,0
a4683f,United States,271.11,0
a5c504,United States,199.26,0
abb90d,United States,26.24,1
a3d2a5,United States,49.11,0
484f18,Kingdom of the Netherlands,238.39,0
a2aba2,United States,212.48,0
a8c39d,United States,38.03,0
a2022f,United States,77.74,0
4bbd04,Turkey,261.51,0
a418e0,United States,225.29,0
a4b859,United States,202.76,0
4bbd02,Turkey,248.57,0
4bbd01,Turkey,136.16,0
a18b41,United States,186.26,0
a8609f,United States,202.02,0
abb930,United States,205.34,0
a44e1c,United States,237.99,0
a98051,United States,214.52,0
a08576,United States,60.1,0
a9dc5f,United States,28.83,0
a1a5d6,United States,208.51,0
484f06,Kingdom of the Netherlands,216.86,0
a3e5e7,United States,110.26,0
a2bec7,United States,0.06,1
a44e24,United States,2.31,1
a2c5a3,United States,208.58,0
781e4d,China,258.41,0
ac893a,United States,0.0,1
a3d2c0,United States,201.96,0
a56e68,United States,80.56,0
a50bd6,United States,253.38,0
780b34,China,161.76,0
aadfd4,United States,73.85,0
a262a8,United States,144.7,0
a898a9,United States,0.0,1
a9938d,United States,10.29,1
3a2219,France,37.86,0
a2b2da,United States,202.29,0
a382e9,United States,43.95,0
addf01,United States,212.37,0
0d09b9,Mexico,223.7,0
a943ec,United States,57.89,0
a44240,United States,271.32,0
738447,Israel,253.6,0
4baa08,Turkey,152.76,0
a3f8b8,United States,245.83,0
4baa09,Turkey,151.12,0
738444,Israel,81.96,0
e06554,Argentina,20.06,1
738448,Israel,260.11,0
4ca7d8,Ireland,214.53,0
ab4f5d,United States,198.51,0
c07588,Canada,13.38,1
a810ba,United States,208.37,0
781e82,China,105.67,0
a2abf0,United States,133.81,0
aae6d5,United States,154.48,0
a98c7a,United States,0.45,1
ac26d7,United States,52.76,0
a9dc61,United States,43.81,0
a44238,United States,188.87,0
a3489f,United States,212.55,0
4bb102,Turkey,230.42,0
abb94f,United States,133.49,0
3c0c99,Germany,234.43,0
ac0cb1,United States,2.06,1
a98048,United States,157.12,0
a2abda,United States,173.23,0
a9f673,United States,50.94,0
89649d,United Arab Emirates,220.32,0
0d09bf,Mexico,79.27,0
aa104e,United States,5.14,1
ac13b3,United States,265.0,0
740737,Jordan,278.94,0
89649f,United Arab Emirates,237.43,0
4601fd,Finland,173.56,0
740736,Jordan,197.57,0
abb972,United States,211.66,0
a1e23a,United States,174.53,0
a3488b,United States,84.42,0
76d254,Singapore,233.46,0
0d09d5,Mexico,202.92,0
a32e86,United States,10.8,1
acd964,United States,206.93,0
ad3fd9,United States,219.59,0
a382d0,United States,0.64,1
ad3fd6,United States,246.04,0
781e8a,China,232.14,0
a32e7b,United States,3.86,0
4bbd12,Turkey,239.14,0
a8c32a,United States,223.27,0
4ca7b9,Ireland,236.4,0
a3dec3,United States,63.02,0
a9f64d,United States,61.13,0
7587ac,Philippines,199.14,0
068094,Uganda,132.98,0
781e8e,China,215.76,0
ad46d8,United States,73.26,0
ad3fde,United States,215.82,0
a44212,United States,253.98,0
4ca7b3,Ireland,177.97,0
ad33a3,United States,91.25,0
a44211,United States,269.93,0
4ca7b4,Ireland,235.01,0
ac6f6a,United States,183.84,0
a382b6,United States,158.61,0
ab3c61,United States,213.13,0
a44214,United States,224.35,0
a6d0ea,United States,39.53,0
a3e5b2,United States,122.89,0
ac8985,United States,135.38,0
a44e59,United States,211.8,0
ac7658,United States,256.14,0
a2fb32,United States,82.31,0
acc626,United States,27.7,0
a38af8,United States,254.06,0
a57d5c,United States,114.77,0
ad3e36,United States,241.21,0
ac1e56,United States,228.03,0
c01cae,Canada,279.82,0
a9f29e,United States,230.21,0
a414ea,United States,52.9,0
a3447a,United States,56.66,0
3965a3,France,215.25,0
a3a78e,United States,33.36,0
88816e,Viet Nam,296.03,0
ad8ba2,United States,38.41,0
3965a8,France,239.09,0
a71435,United States,50.97,0
abb5bf,United States,256.3,0
ac72a4,United States,72.03,0
a654cb,United States,247.86,0
a7d7b5,United States,188.73,0
a6f403,United States,192.83,0
a9672c,United States,272.88,0
a521c3,United States,93.55,0
888171,Viet Nam,205.61,0
3462c9,Spain,234.94,0
a94d27,United States,37.59,0
a0a900,United States,194.17,0
4bb025,Turkey,199.13,0
abb5c9,United States,110.99,0
a1fd8d,United States,67.03,0
add091,United States,85.61,0
aa2bc4,United States,230.11,0
3965b4,France,241.57,0
ad4528,United States,2.83,1
abfe46,United States,42.75,0
a4b459,United States,92.09,0
88815c,Viet Nam,187.56,0
ac2549,United States,118.92,0
abfe45,United States,252.82,0
aa7b33,United States,238.9,0
abb5c3,United States,104.47,0
a0a903,United States,213.52,0
ac121a,United States,253.77,0
a57d7d,United States,166.53,0
abeb31,United States,6.43,1
a2c1b6,United States,194.92,0
a56a56,United States,154.72,0
aa2bc1,United States,208.96,0
ad92a2,United States,217.87,0
4ac98a,Sweden,193.68,0
aaf87f,United States,273.09,0
a3311b,United States,0.06,1
a4b470,United States,225.08,0
a82d3f,United States,211.43,0
a894b5,United States,211.61,0
a75ac7,United States,211.08,0
a76df8,United States,5.4,1
a641b6,United States,266.03,0
ab52d8,United States,5.14,1
a6a4d5,United States,225.29,0
adf5a1,United States,221.73,0
4ca6aa,Ireland,198.0,0
a271e4,United States,43.27,0
aa8e55,United States,109.3,0
a69d67,United States,221.87,0
a2baba,United States,91.36,0
a35781,United States,211.15,0
a641bf,United States,210.18,0
a07a8d,United States,62.51,0
a5e790,United States,200.07,0
a7275a,United States,215.92,0
ab4bf7,United States,221.07,0
c023aa,Canada,273.11,0
a4a149,United States,139.08,0
a7275f,United States,226.24,0
a009a4,United States,196.72,0
c02fed,Canada,211.58,0
a0817c,United States,262.3,0
aba2b7,United States,210.8,0
a654f9,United States,45.83,0
a05910,United States,219.0,0
aa2ba5,United States,216.62,0
acd5ad,United States,219.81,0
a22482,United States,180.33,0
aa2ba2,United States,220.91,0
aa2ba1,United States,216.31,0
ac2567,United States,252.41,0
a6b7f0,United States,95.61,0
abb5e2,United States,270.45,0
abb5e3,United States,5.14,1
a4ad90,United States,192.36,0
abb5e7,United States,207.07,0
ac0b50,United States,6.69,1
a2119d,United States,47.85,0
aae582,United States,233.08,0
4064bb,United Kingdom,192.95,0
c08602,Canada,162.12,0
a03f48,United States,286.46,0
888143,Viet Nam,0.45,1
888141,Viet Nam,239.75,0
a4ad24,United States,196.72,0
abb5ec,United States,247.18,0
0ac426,Colombia,6.43,1
ad2b43,United States,2.83,1
a0d19e,United States,0.0,1
a8d27e,United States,266.13,0
c02fb8,Canada,104.51,0
a72721,United States,159.74,0
ac0b74,United States,171.59,0
aae597,United States,255.15,0
ab9b81,United States,219.95,0
adf5ab,United States,78.3,0
a129dc,United States,0.39,1
a4b40c,United States,41.39,0
a30907,United States,109.34,0
a2c1fe,United States,22.57,0
781f0c,China,89.61,0
a52dbc,United States,52.57,0
781f0b,China,182.13,0
8964fb,United Arab Emirates,104.52,0
4bb069,Turkey,234.64,0
4bb067,Turkey,226.53,0
88811b,Viet Nam,282.4,0
4bb064,Turkey,88.5,0
4bb065,Turkey,148.99,0
4bb062,Turkey,228.02,0
88811a,Viet Nam,216.29,0
a14c09,United States,40.75,0
49d5ee,Czech Republic,60.21,0
e49698,Brazil,0.0,1
4077e0,United Kingdom,196.73,0
ac72e4,United States,150.57,0
a16621,United States,276.04,0
888129,Viet Nam,163.29,0
8964d2,United Arab Emirates,204.38,0
3965aa,France,242.41,0
a4b41c,United States,219.29,0
adf5f0,United States,40.36,0
8964bd,United Arab Emirates,145.63,0
a56a18,United States,235.13,0
c07f39,Canada,191.8,0
4bb029,Turkey,254.73,0
c07f47,Canada,160.24,0
a9a2ca,United States,197.32,0
ade2b8,United States,259.85,0
a4b420,United States,215.88,0
a5e739,United States,189.23,0
ac72f0,United States,268.44,0
ade2b5,United States,188.28,0
aae59e,United States,236.31,0
a72745,United States,5.14,1
02a196,Tunisia,252.73,0
02a194,Tunisia,193.43,0
a654a8,United States,76.48,0
02a192,Tunisia,246.97,0
ac0b96,United States,94.3,0
a414fb,United States,174.07,0
abfe9d,United States,216.55,0
a3e1b6,United States,56.18,0
88813f,Viet Nam,295.42,0
ab9b9d,United States,254.21,0
ac0b7f,United States,243.24,0
c07f32,Canada,165.5,0
43c5ea,United Kingdom,177.48,0
4077c6,United Kingdom,55.07,0
acbbda,United States,122.54,0
8964e8,United Arab Emirates,228.78,0
4ca6fc,Ireland,219.19,0
ad3255,United States,121.53,0
ad92ce,United States,36.1,0
ad4584,United States,223.1,0
a94d94,United States,0.0,1
a6da85,United States,49.41,0
a3ef0c,United States,36.89,0
c071ef,Canada,62.51,0
a369e7,United States,180.62,0
4c8096,Cyprus,163.86,0
a103b0,United States,63.07,0
a1663d,United States,31.73,0
a70181,United States,270.25,0
e80454,Chile,242.94,0
a8214d,United States,57.42,0
4c808d,Cyprus,254.02,0
70606e,Kuwait,280.5,0
a8cadb,United States,230.73,0
a6918c,United States,36.26,0
e8044d,Chile,142.23,0
a34fae,United States,202.62,0
a116f9,United States,50.85,0
a9b78e,United States,277.31,0
a249fc,United States,58.95,0
e8044f,Chile,144.03,0
4ca806,Ireland,78.58,0
abf0dc,United States,48.18,0
a2e935,United States,219.3,0
4ca809,Ireland,234.59,0
a904f5,United States,67.86,0
a87adf,United States,44.02,0
a21cad,United States,87.99,0
a99afb,United States,242.01,0
acd68a,United States,129.02,0
4ca801,Ireland,69.18,0
89664c,United Arab Emirates,208.75,0
a9ead4,United States,53.75,0
a66935,United States,272.77,0
c01195,Canada,71.55,0
780aa3,China,213.91,0
e8045e,Chile,235.87,0
a16635,United States,82.77,0
a64f0e,United States,29.36,0
a3ef2a,United States,50.53,0
a4c6a7,United States,59.52,0
896625,United Arab Emirates,219.28,0
c07f02,Canada,225.4,0
40787b,United Kingdom,266.3,0
c07f01,Canada,279.11,0
ab78b1,United States,65.34,0
4bb073,Turkey,226.99,0
a369be,United States,0.0,1
4bb070,Turkey,207.29,0
e80478,Chile,145.79,0
a02c40,United States,201.7,0
a26c12,United States,227.17,0
a2cf01,United States,217.22,0
a3ef3e,United States,29.93,0
a4fc00,United States,233.29,0
a93a52,United States,73.76,0
a81a7a,United States,56.11,0
a81a7f,United States,214.34,0
4bb06d,Turkey,228.03,0
4bb06e,Turkey,230.07,0
a596b1,United States,286.07,0
a7fa76,United States,225.59,0
4c8085,Cyprus,266.18,0
ab1838,United States,93.22,0
781de9,China,73.24,0
a03331,United States,208.68,0
a53635,United States,256.36,0
a6692d,United States,3.09,1
780aac,China,132.41,0
40653e,United Kingdom,184.2,0
0085b8,South Africa,118.02,0
780aab,China,248.18,0
40653d,United Kingdom,224.03,0
a7fa70,United States,229.23,0
a81a86,United States,71.89,0
89662b,United Arab Emirates,233.02,0
acc37b,United States,80.13,0
346398,Spain,129.27,0
896609,United Arab Emirates,194.18,0
02a0ad,Tunisia,3.86,1
aaa8c6,United States,82.08,0
e49608,Brazil,212.36,0
a9a419,United States,210.41,0
ab5eb2,United States,10.29,1
a1a345,United States,72.95,0
a83451,United States,254.89,0
346390,Spain,220.14,0
a1f0a6,United States,45.89,0
346391,Spain,8.23,1
ad5817,United States,255.33,0
a6e131,United States,236.75,0
e80418,Chile,162.4,0
aaf831,United States,90.17,0
a7c4ba,United States,56.27,0
ab050f,United States,231.6,0
a33ce3,United States,73.14,0
ad08b6,United States,54.62,0
a40318,United States,179.71,0
a7277d,United States,180.63,0
706056,Kuwait,261.15,0
a476ba,United States,274.3,0
896616,United Arab Emirates,298.58,0
018057,Libyan Arab Jamahiriya,255.82,0
706059,Kuwait,303.9,0
c01d72,Canada,223.98,0
a4ad9c,United States,40.03,0
ac98ac,United States,221.85,0
e80428,Chile,166.33,0
ab184d,United States,199.37,0
aa7b78,United States,250.37,0
ac98c1,United States,0.06,1
a2733d,United States,41.42,0
89660c,United Arab Emirates,226.56,0
ab5ed8,United States,271.47,0
885972,Thailand,118.99,0
4ca80b,Ireland,236.16,0
ad3e16,United States,203.23,0
4ca80d,Ireland,241.54,0
345042,Spain,204.17,0
345043,Spain,6.69,1
ac250b,United States,208.91,0
a04692,United States,164.43,0
706065,Kuwait,283.85,0
ad5837,United States,217.22,0
485342,Kingdom of the Netherlands,236.21,0
a03f9e,United States,62.45,0
a03366,United States,82.64,0
34768e,Spain,215.49,0
34768d,Spain,191.96,0
4ca813,Ireland,184.09,0
39a2e0,France,226.63,0
4ca814,Ireland,211.59,0
4ca815,Ireland,87.43,0
a8212f,United States,95.63,0
4ca810,Ireland,217.25,0
40658a,United Kingdom,247.3,0
a15f7e,United States,83.48,0
4ac8da,Sweden,74.35,0
a4b49c,United States,229.96,0
347696,Spain,238.33,0
a2cf45,United States,18.2,0
ad08d7,United States,268.15,0
a68a95,United States,180.14,0
c01d7e,Canada,261.41,0
485f82,Kingdom of the Netherlands,235.05,0
ab4bb5,United States,2.83,1
a2bc12,United States,72.99,0
706075,Kuwait,277.38,0
406590,United Kingdom,206.18,0
a894f2,United States,251.74,0
a2d61f,United States,49.8,0
706078,Kuwait,93.21,0
a5c15e,United States,253.46,0
e48f12,Brazil,180.62,0
a70151,United States,224.16,0
a6e140,United States,193.07,0
e80442,Chile,203.9,0
a27326,United States,89.29,0
706070,Kuwait,291.69,0
485341,Kingdom of the Netherlands,4.12,0
a34fe6,United States,247.15,0
ac3857,United States,210.01,0
484c54,Kingdom of the Netherlands,63.06,0
a02c94,United States,194.96,0
a02c91,United States,239.73,0
484c52,Kingdom of the Netherlands,0.19,1
484c53,Kingdom of the Netherlands,160.25,0
70605e,Kuwait,225.8,0
a94105,United States,5.14,1
aa7b54,United States,66.38,0
aa955c,United States,196.65,0
abb5a3,United States,218.75,0
a76f67,United States,175.98,0
acbc04,United States,147.72,0
a76f66,United States,205.46,0
89659b,United Arab Emirates,92.12,0
0d106e,Mexico,215.56,0
4ca760,Ireland,166.49,0
ac1cad,United States,53.18,0
4ca74e,Ireland,208.06,0
a3dc75,United States,0.0,1
7335b1,Islamic Republic of Iran,204.57,0
a95fbe,United States,216.73,0
a76f68,United States,155.54,0
7335b5,Islamic Republic of Iran,216.03,0
a87c12,United States,233.9,0
461f9a,Finland,224.63,0
4ca758,Ireland,160.29,0
ae293a,United States,133.92,0
a0d0f9,United States,77.77,0
e48dc1,Brazil,227.64,0
a2c35a,United States,205.0,0
ab5f6a,United States,215.76,0
781393,China,230.49,0
a6697e,United States,220.75,0
a1f0db,United States,198.0,0
a8df2c,United States,11.32,1
4bcded,Turkey,0.0,1
486648,Kingdom of the Netherlands,186.94,0
a6a638,United States,75.74,0
ab03bc,United States,43.75,0
a64342,United States,267.3,0
a27380,United States,240.62,0
447c7a,Austria,12.35,1
a4acef,United States,191.17,0
a3d039,United States,209.45,0
40780e,United Kingdom,239.73,0
4ca75f,Ireland,218.6,0
aba318,United States,141.63,0
a88f2e,United States,53.99,0
34644b,Spain,94.89,0
a77645,United States,280.99,0
accf1c,United States,0.0,1
4ca769,Ireland,228.72,0
a583f5,United States,264.66,0
ab5f87,United States,211.15,0
c084a3,Canada,0.0,1
ac1cc5,United States,117.12,0
394c10,France,168.8,0
4ca765,Ireland,138.02,0
780072,China,130.07,0
394c14,France,227.55,0
a4a0b4,United States,236.87,0
a64f85,United States,61.87,0
a90605,United States,79.41,0
4ca764,Ireland,139.15,0
346458,Spain,186.66,0
394c18,France,218.06,0
a76f87,United States,258.2,0
a6a665,United States,43.52,0
acd62b,United States,159.0,0
aa596c,United States,177.02,0
461f6c,Finland,148.85,0
461f6e,Finland,57.06,0
a700a4,United States,212.52,0
a1537f,United States,57.12,0
ab5f90,United States,58.2,0
ab400e,United States,196.29,0
a726fb,United States,240.89,0
a33cfb,United States,61.95,0
485f59,Kingdom of the Netherlands,0.0,1
c06aac,Canada,245.2,0
c06aad,Canada,143.95,0
aa3312,United States,47.29,0
4ca738,Ireland,160.43,0
c071a4,Canada,251.55,0
a690a8,United States,224.89,0
345116,Spain,93.83,0
a0339f,United States,195.47,0
a210c5,United States,208.47,0
484c24,Kingdom of the Netherlands,207.35,0
48af0e,Poland,192.28,0
48af0f,Poland,216.04,0
ad4fe1,United States,200.15,0
a4fc88,United States,151.24,0
4ca73f,Ireland,70.98,0
a1fced,United States,204.53,0
48af0b,Poland,172.31,0
740825,Jordan,261.43,0
ab6689,United States,55.58,0
a2e98f,United States,30.83,0
740827,Jordan,74.11,1
a1fcf9,United States,46.7,0
4ca73d,Ireland,241.25,0
ab4c76,United States,134.13,0
a02088,United States,229.59,0
aa8cb2,United States,165.98,0
c084b9,Canada,204.86,0
a75c48,United States,69.86,0
